================ Training Loss (Tue May  3 13:12:10 2022) ================
(epoch: 143, iters: 84, time: 0.843, data: 0.002) G_GAN: 3.551 G_L1: 14.298 D_real: 0.000 D_fake: 0.114 
(epoch: 144, iters: 86, time: 0.199, data: 0.003) G_GAN: 7.007 G_L1: 25.146 D_real: 0.002 D_fake: 0.002 
(epoch: 145, iters: 88, time: 0.173, data: 0.001) G_GAN: 10.923 G_L1: 26.307 D_real: 0.000 D_fake: 0.000 
(epoch: 146, iters: 90, time: 0.213, data: 0.002) G_GAN: 7.587 G_L1: 18.162 D_real: 0.038 D_fake: 0.001 
(epoch: 147, iters: 92, time: 0.913, data: 0.002) G_GAN: 9.333 G_L1: 21.040 D_real: 0.000 D_fake: 0.000 
(epoch: 148, iters: 94, time: 0.209, data: 0.002) G_GAN: 2.749 G_L1: 13.614 D_real: 0.042 D_fake: 0.182 
(epoch: 149, iters: 96, time: 0.212, data: 0.000) G_GAN: 6.593 G_L1: 24.623 D_real: 0.003 D_fake: 0.002 
(epoch: 150, iters: 98, time: 0.217, data: 0.003) G_GAN: 3.865 G_L1: 9.570 D_real: 0.086 D_fake: 0.020 
(epoch: 152, iters: 2, time: 0.830, data: 0.220) G_GAN: 6.269 G_L1: 27.049 D_real: 0.002 D_fake: 0.004 
(epoch: 153, iters: 4, time: 0.200, data: 0.008) G_GAN: 4.775 G_L1: 12.750 D_real: 0.000 D_fake: 0.010 
(epoch: 154, iters: 6, time: 0.196, data: 0.011) G_GAN: 5.068 G_L1: 24.633 D_real: 0.022 D_fake: 0.015 
(epoch: 155, iters: 8, time: 0.207, data: 0.003) G_GAN: 4.384 G_L1: 21.283 D_real: 0.002 D_fake: 0.019 
(epoch: 156, iters: 10, time: 0.877, data: 0.001) G_GAN: 5.530 G_L1: 13.225 D_real: 0.010 D_fake: 0.007 
(epoch: 157, iters: 12, time: 0.202, data: 0.001) G_GAN: 6.858 G_L1: 23.154 D_real: 0.074 D_fake: 0.002 
(epoch: 158, iters: 14, time: 0.214, data: 0.014) G_GAN: 10.710 G_L1: 20.293 D_real: 0.000 D_fake: 0.000 
(epoch: 159, iters: 16, time: 0.265, data: 0.002) G_GAN: 4.211 G_L1: 13.266 D_real: 0.002 D_fake: 0.031 
(epoch: 160, iters: 18, time: 0.864, data: 0.001) G_GAN: 10.517 G_L1: 31.545 D_real: 0.000 D_fake: 0.000 
(epoch: 161, iters: 20, time: 0.216, data: 0.003) G_GAN: 4.032 G_L1: 9.130 D_real: 0.049 D_fake: 0.028 
(epoch: 162, iters: 22, time: 0.181, data: 0.002) G_GAN: 9.248 G_L1: 17.798 D_real: 0.035 D_fake: 0.000 
(epoch: 163, iters: 24, time: 0.211, data: 0.002) G_GAN: 7.013 G_L1: 5.868 D_real: 0.141 D_fake: 0.001 
(epoch: 164, iters: 26, time: 0.882, data: 0.010) G_GAN: 5.451 G_L1: 8.955 D_real: 0.004 D_fake: 0.012 
(epoch: 165, iters: 28, time: 0.185, data: 0.002) G_GAN: 5.703 G_L1: 11.589 D_real: 0.002 D_fake: 0.004 
(epoch: 166, iters: 30, time: 0.192, data: 0.001) G_GAN: 3.348 G_L1: 6.402 D_real: 0.006 D_fake: 0.143 
(epoch: 167, iters: 32, time: 0.200, data: 0.004) G_GAN: 4.572 G_L1: 15.605 D_real: 0.000 D_fake: 0.022 
(epoch: 168, iters: 34, time: 1.006, data: 0.003) G_GAN: 9.303 G_L1: 39.931 D_real: 0.000 D_fake: 0.000 
(epoch: 169, iters: 36, time: 0.215, data: 0.002) G_GAN: 7.385 G_L1: 22.513 D_real: 0.015 D_fake: 0.004 
(epoch: 170, iters: 38, time: 0.166, data: 0.002) G_GAN: 4.997 G_L1: 5.988 D_real: 0.147 D_fake: 0.005 
(epoch: 171, iters: 40, time: 0.202, data: 0.003) G_GAN: 3.811 G_L1: 23.326 D_real: 0.952 D_fake: 0.019 
